3448.75	62898.0
3467.0	62769.4
3468.08	62492.8
3477.33	62207.0
3479.5	61934.8
3492.83	61909.1
3525.67	61483.7
3527.17	61473.6
3534.33	61265.2
3541.25	61114.6
3546.75	60671.3
3553.75	60422.1
3573.58	60309.5
3594.42	60141.0
3597.75	59869.0
3601.75	59633.8
3631.17	59619.9
3631.92	59603.4
3638.5	59601.3
3659.42	59501.3
3661.33	59449.7
3674.08	59331.4
3678.92	59299.5
3691.92	59119.6
3692.33	59092.5
3692.5	58829.6
3697.67	58779.6
3705.25	58624.1
3724.75	58254.6
3728.17	58077.6
3756.75	57956.4
3761.0	57904.3
3763.83	57695.6
3767.25	57542.4
3794.25	57525.3
3797.92	56982.5
3815.42	56859.3
3817.25	56832.7
3820.08	56750.3
3829.08	56730.9
3832.67	56720.3
3836.33	56463.8
3844.67	56356.4
3854.08	56316.5
3874.17	56299.6
3881.0	56244.7
3881.58	55983.1
3893.33	55882.1
3901.83	55678.0
3908.5	55669.5
3919.83	55635.1
3920.75	54857.3
3927.75	54832.3
3937.75	54739.7
3947.67	54288.9
3949.92	54274.4
3979.67	54186.6
4002.83	54075.2
4003.58	53820.2
4035.42	53481.8
4044.25	53328.9
4061.42	53240.6
4066.92	53081.6
4072.67	52689.4
4076.08	52553.4
4086.5	52501.8
4089.33	52473.7
4110.42	52332.6
4111.92	52297.4
4119.67	52063.3
4125.5	51943.1
4126.5	51429.9
4144.0	51409.2
4147.92	51361.4
4161.58	51083.7
4179.92	51049.6
4214.08	51017.6
4222.33	51009.3
4228.33	50825.2
4234.83	50302.8
4265.17	50241.6
4273.58	50233.0
4277.08	49843.4
4279.33	49825.3
4290.75	49635.7
4327.0	48685.8
4345.5	48428.7
4363.25	48170.0
4374.08	47626.2
4434.92	47323.1
4440.33	47138.6
4453.08	47132.4
4463.5	46318.4
4527.25	46117.9
4528.25	45954.3
4537.75	45850.3
4559.17	45648.8
4560.0	45442.8
4570.83	45413.2
4580.92	45322.2
4588.92	45310.0
4599.5	45199.3
4618.17	45005.6
4633.08	44829.1
4634.33	44671.8
4640.0	44230.8
4662.25	43646.1
4693.5	43610.5
4723.42	43545.1
4727.67	43457.7
4741.25	43232.9
4779.25	42720.2
4789.0	42421.6
4804.75	41754.0
4846.75	41570.3
4893.75	41061.0
4911.25	40841.2
4922.0	40658.5
4946.0	40658.1
4965.5	40210.9
4992.5	40138.6
4996.5	39742.1
5015.5	39660.3
5021.5	39411.7
5072.0	38945.8
