7810.42	127768.0
7826.67	127749.0
7830.67	127731.0
7842.0	127719.0
7844.25	127270.0
7866.75	127191.0
7868.75	127185.0
7871.25	127185.0
7874.58	126821.0
7882.67	126382.0
7887.92	126205.0
7894.83	126195.0
7897.17	125149.0
7912.25	124918.0
7917.92	124034.0
7938.17	124023.0
7951.25	123574.0
7965.92	123275.0
7989.17	123046.0
8016.75	122341.0
8022.42	122273.0
8049.42	122079.0
8052.08	121898.0
8055.5	121541.0
8057.08	121052.0
8073.67	120869.0
8092.08	120610.0
8093.0	120526.0
8097.67	120256.0
8123.42	120233.0
8134.17	120153.0
8153.0	119917.0
8153.75	119738.0
8162.92	119080.0
8180.17	118531.0
8218.83	118488.0
8220.17	117714.0
8222.25	117577.0
8223.75	117540.0
8237.0	117302.0
8252.67	117266.0
8276.33	116877.0
8280.58	115963.0
8283.58	115952.0
8305.83	115592.0
8344.08	115581.0
8348.83	115534.0
8371.08	115344.0
8379.33	115312.0
8383.92	115249.0
8384.17	114995.0
8396.5	114658.0
8431.5	114384.0
8432.5	114101.0
8442.08	113733.0
8452.33	113632.0
8467.5	113354.0
8487.67	112809.0
8508.67	112613.0
8514.42	112510.0
8519.17	112395.0
8535.25	112104.0
8538.75	112044.0
8543.92	111353.0
8599.67	110711.0
8612.75	110669.0
8628.17	110556.0
8628.25	110070.0
8628.92	109713.0
8634.33	109601.0
8653.33	109065.0
8698.58	108209.0
8723.0	107536.0
8749.75	107471.0
8792.25	107407.0
8807.67	107066.0
8808.58	106517.0
8829.83	106040.0
8854.42	105990.0
8872.33	105990.0
8891.25	105578.0
8906.83	104484.0
8967.17	103865.0
9009.67	103802.0
9014.42	103791.0
9015.25	103433.0
9020.17	103194.0
9026.08	103082.0
9028.17	103051.0
9034.25	102585.0
9040.83	102398.0
9087.42	102032.0
9100.75	101785.0
9103.08	101481.0
9133.0	100893.0
9152.67	100672.0
9162.67	100541.0
9196.25	100273.0
9205.58	99185.1
9234.17	97933.2
9248.58	97929.2
9302.67	97312.1
9350.25	97107.4
9369.08	96732.0
9435.42	96668.4
9435.75	95301.2
9439.92	94850.7
9503.25	94739.2
9523.67	94662.4
9550.0	94611.1
9555.58	94528.3
9559.08	94485.8
9572.67	94476.4
9574.08	94293.9
9574.83	94071.1
9578.0	93433.7
9593.92	93363.8
9599.5	93346.1
9616.5	92939.9
9627.83	92904.2
9629.67	92686.6
9656.0	92454.5
9669.42	91896.2
9671.75	91837.9
9679.25	91683.7
9703.5	91595.4
9704.5	91452.3
9745.08	91420.8
9750.92	91030.5
9761.17	90893.6
9769.33	90877.5
9770.33	90168.3
9778.0	89655.0
9820.5	88768.4
9840.58	88763.4
9871.83	88669.4
9895.17	88048.0
9924.25	87657.9
9928.25	87535.3
9959.0	87271.1
9960.25	86395.6
10051.2	85939.9
10068.2	85648.1
10074.5	85565.7
10127.5	85261.7
10135.2	84704.0
10148.2	84648.5
10158.8	84200.9
10210.5	84091.0
10213.8	83886.3
10217.5	83867.0
10222.0	82838.5
10272.5	82817.4
10274.0	82508.3
10333.2	82254.2
10334.2	82134.4
10357.0	82035.6
10357.8	81595.1
10385.2	81548.6
10401.8	81169.0
10422.0	81164.3
10424.2	81116.7
10430.0	80848.1
10490.8	80406.7
10497.5	80388.2
10540.2	80303.7
10546.0	79876.0
10554.8	79833.3
10574.8	79570.4
10594.8	78967.5
10608.0	78902.7
