2868.5	32171.1
2869.0	32166.9
2869.5	32165.6
2872.5	32144.5
2873.33	32142.3
2889.0	32095.2
2890.58	32080.4
2898.5	31981.0
2898.83	31970.9
2902.83	31926.8
2906.33	31898.5
2912.08	31814.0
2918.08	31812.6
2927.0	31703.3
2934.58	31666.1
2936.83	31633.7
2942.92	31611.1
2944.83	31394.4
2945.0	31363.5
2950.42	31257.7
2958.58	31089.9
2967.5	31085.5
2969.75	30942.2
2970.75	30933.4
2991.42	30779.2
3011.25	30715.6
3013.92	30697.3
3018.75	30666.1
3025.25	30659.3
3028.0	30306.8
3031.67	30188.1
3037.5	30010.6
3077.0	29954.8
3081.75	29945.3
3087.58	29904.0
3088.42	29798.7
3100.75	29666.4
3105.42	29526.9
3110.83	29420.8
3114.75	29359.8
3121.42	29322.9
3128.17	29278.2
3143.42	29249.0
3146.0	29236.6
3160.25	29147.4
3161.5	29005.0
3168.25	28892.7
3170.17	28879.2
3170.83	28830.2
3177.0	28808.6
3191.25	28524.1
3193.58	28510.1
3205.75	28408.9
3220.08	28345.7
3233.0	28336.4
3234.5	28156.8
3258.25	28155.0
3265.25	27934.9
3282.67	27887.9
3283.33	27824.7
3289.33	27771.0
3300.25	27762.3
3307.33	27751.7
3312.25	27520.1
3329.17	27430.7
3344.83	27227.4
3356.75	27200.6
3362.92	27081.5
3373.25	27041.0
3377.83	26943.3
3383.5	26910.0
3392.42	26860.2
3393.58	26791.1
3401.67	26764.1
3404.67	26734.6
3410.83	26446.1
3429.25	26373.4
3445.75	26362.8
3453.08	26347.6
3454.5	26254.0
3457.75	26223.6
3460.17	26160.8
3466.83	26125.9
3469.25	26108.0
3485.83	25951.5
3491.33	25871.5
3498.67	25842.1
3503.83	25825.1
3504.67	25617.5
3512.5	25225.3
3515.17	25192.0
3527.42	25163.4
3528.0	25125.7
3531.58	25086.2
3560.33	25030.2
3573.25	24635.1
3614.58	24507.5
3643.33	24211.5
3671.58	24204.0
3674.17	24139.4
3675.08	24117.9
3679.42	24098.1
3683.08	23950.8
3690.42	23756.1
3705.58	23612.9
3710.75	23577.2
3721.5	23505.9
3722.5	23337.3
3766.42	23207.2
3768.08	23051.6
3796.75	22959.1
3807.17	22637.3
3838.83	22389.4
3845.67	22274.9
3853.75	22188.4
3871.83	22123.8
3902.08	21973.0
3906.33	21904.2
3908.75	21698.9
3943.25	21550.6
3970.0	21520.9
3973.5	21458.1
3974.5	21199.4
3983.0	21181.6
3990.5	21163.3
4002.0	21079.8
4028.5	21025.6
4033.5	20703.7
4059.75	20693.2
4082.75	20513.3
4100.75	20498.2
4102.5	20280.1
4127.5	20243.3
4129.75	20095.3
4154.25	19956.6
4154.75	19778.6
4172.25	19761.6
4183.75	19741.7
4206.75	19727.4
4228.0	19634.1
4256.0	19622.1
