9967.42	123939.0
10014.9	123840.0
10039.4	123489.0
10102.4	123387.0
10102.7	123277.0
10112.2	122802.0
10129.0	122791.0
10137.1	122226.0
10157.3	121719.0
10158.8	121600.0
10166.4	121516.0
10172.8	121174.0
10188.1	120951.0
10196.2	120239.0
10249.2	118758.0
10360.9	116469.0
10420.0	116178.0
10514.2	115746.0
10522.5	114452.0
10598.6	114328.0
10628.0	114076.0
10642.1	113814.0
10646.6	112138.0
10677.2	111921.0
10753.1	111103.0
10784.8	109648.0
10856.9	109185.0
10893.3	108840.0
10906.1	107068.0
10920.2	107025.0
10954.7	106603.0
11024.3	106470.0
11028.8	106150.0
11039.4	105897.0
11066.3	105062.0
11099.3	104880.0
11140.2	104090.0
11152.2	103300.0
11193.3	102077.0
11199.5	101658.0
11266.7	100894.0
11306.9	100449.0
11353.4	99668.1
11376.9	99200.5
11412.4	98704.8
11458.2	98337.5
11481.2	98249.5
11491.5	98065.9
11510.5	97878.4
11520.5	97633.8
11557.7	97468.5
11562.4	97143.7
11572.2	97006.9
11578.8	96407.2
11604.0	96142.6
11609.4	94716.2
11680.8	93555.5
11752.4	93316.6
11754.1	92826.1
11824.5	92617.7
11837.2	92058.4
11841.2	91253.5
11921.9	90070.2
11938.9	89776.1
11953.2	89717.8
11963.8	89578.1
11999.2	88939.9
12006.7	88936.9
12023.7	88843.6
12087.0	86065.0
12219.5	85925.8
12239.8	85702.2
12245.0	84799.4
12284.0	84453.1
12324.5	82881.3
12457.5	82569.9
12458.0	82419.2
12520.0	81685.1
12532.2	81672.1
12581.8	81314.7
12585.0	81139.2
12634.8	80983.2
12641.5	80912.5
12678.0	80767.6
12685.8	80749.4
12688.8	80466.5
