1465.0	6960.69
1510.83	6919.32
1532.17	6862.29
1532.5	6858.23
1539.92	6829.25
1548.0	6601.96
1571.17	6568.68
1574.67	6545.05
1609.67	6496.85
1625.83	6281.68
1635.92	6264.08
1636.17	6107.61
1656.42	6044.89
1665.92	5934.21
1717.0	5842.51
1733.75	5811.63
1739.58	5796.23
1741.17	5740.71
1749.42	5604.68
1761.58	5496.38
1765.17	5475.75
1789.42	5433.93
1791.08	5408.18
1806.25	5300.77
1830.25	5260.22
1836.75	5193.9
1842.08	5173.43
1877.08	5058.73
1877.42	4986.54
1915.08	4920.79
1928.0	4854.96
1941.42	4612.75
1975.42	4545.34
1981.75	4407.69
1989.25	4390.96
2045.75	4386.19
