3646.17	31483.7
3646.17	31485.2
3651.92	31336.4
3677.5	31054.8
3725.5	31052.6
3729.17	31041.7
3730.5	31023.3
3733.08	31008.8
3734.33	30871.5
3736.58	30740.3
3747.83	30517.7
3752.5	30043.6
3823.33	30035.3
3824.58	30014.0
3840.92	29910.1
3852.08	29879.9
3857.75	29809.4
3868.0	29419.8
3868.33	29386.9
3883.5	29171.3
3886.42	28916.2
3914.5	28782.5
3937.17	28760.1
3955.42	28672.8
3963.08	28595.2
3982.58	28575.8
3989.75	28540.8
3992.83	28325.6
3993.5	28281.2
3996.83	28273.6
4000.75	28080.7
4002.17	28005.8
4005.42	27985.9
4031.83	27658.2
4089.58	27240.1
4103.92	27237.9
4108.92	27198.2
4114.25	27104.8
4120.0	27077.0
4129.5	26798.2
4133.25	26787.7
4163.25	26653.2
4169.42	26462.6
4194.08	26378.4
4206.5	26203.5
4214.08	26165.5
4230.75	26073.8
4238.25	25862.5
4241.67	25680.8
4271.67	25674.4
4282.08	25641.8
4289.33	25423.9
4299.5	25081.1
4307.67	24978.1
4327.92	24946.5
4353.17	24908.3
4364.17	24670.7
4387.33	24404.5
4388.75	24380.1
4402.08	24335.3
4423.17	24068.4
4432.67	23898.0
4450.58	23894.8
4474.92	23841.0
4494.25	23446.4
4495.92	23412.6
4504.58	23405.3
4532.25	23403.6
4557.0	23060.3
4595.42	22898.6
4607.58	22806.1
4611.0	21747.3
4728.25	21742.2
4731.5	21383.4
4769.25	21240.3
4806.0	20640.5
4837.5	20582.7
4851.75	20565.4
4856.0	20543.2
4879.75	20407.0
4898.25	20366.9
4909.75	20322.0
4932.25	20108.5
4968.75	19999.2
4997.25	19962.0
4999.25	19859.8
5015.0	19841.7
5041.75	19803.1
5050.5	19781.5
