1957.0	24825.2
1957.17	24720.3
2013.83	24600.5
2017.92	24296.5
2065.58	24246.4
2161.0	23767.5
2164.08	23696.1
2202.67	23466.2
2212.42	23255.3
2223.67	23109.0
2238.58	22966.2
2239.25	22861.7
2271.83	22792.1
2277.58	22554.8
2281.0	22260.8
2316.33	21906.6
2334.0	21900.8
2340.75	21793.7
2360.58	21348.7
2368.17	21293.4
2390.17	21248.8
2425.08	21075.3
2450.92	21027.6
2476.58	20886.7
2511.83	20769.6
2525.83	20358.8
2548.33	20015.0
2607.17	19966.9
2607.75	19948.0
2612.75	19638.9
2631.08	19557.8
2641.92	19421.0
2660.58	19113.4
2686.67	19082.5
2697.33	19048.9
2700.83	18516.9
2714.0	18401.8
2745.17	18386.0
2748.75	17954.3
2764.25	17717.6
2794.75	17426.3
2805.92	17200.7
2849.75	17152.3
2868.5	17022.9
2885.5	16775.0
2890.25	16662.5
2892.25	16599.9
2897.0	16556.8
2900.5	16467.6
