2193.92	12687.4
2218.5	12485.6
2229.17	12423.3
2240.08	12395.7
2260.25	12302.7
2290.25	11949.6
2298.58	11899.5
2302.83	11628.4
2345.42	11451.8
2398.5	10602.9
2414.08	10442.7
2429.25	10370.3
2475.25	10317.0
2476.5	10217.9
2477.08	10142.8
2479.92	10141.9
2488.67	10046.9
2515.5	10010.4
2517.92	9849.39
2522.0	9847.08
2550.08	9617.88
2562.67	9594.47
2571.0	9559.58
2574.58	9541.72
2581.17	9483.94
2588.0	9473.6
2609.25	9395.28
2631.0	9377.42
2632.08	9299.52
2643.92	9286.8
2657.42	9259.95
2669.0	9207.06
2671.17	8987.06
2727.58	8952.43
2739.67	8946.57
2768.17	8946.1
2774.42	8935.75
2775.25	8928.65
2780.42	8622.96
2825.67	8584.25
2829.25	8582.22
2830.0	8465.63
2843.5	8465.02
2848.5	8365.41
2849.0	8322.88
