2343.83	25078.5
2351.67	25051.4
2384.33	25002.9
2384.67	24840.6
2392.83	24744.8
2408.83	24678.3
2451.0	24636.4
2454.17	24456.7
2471.08	24098.5
2489.17	23814.2
2543.33	23540.2
2580.58	23159.0
2626.67	22939.9
2651.17	22523.0
2691.42	22146.1
2697.42	21535.4
2711.42	21367.2
2728.75	21358.3
2745.83	20424.0
2758.83	20421.5
2762.08	20388.3
2773.58	20117.5
2779.75	20049.9
2783.33	20047.1
2787.92	19791.9
2858.33	19329.3
2915.83	19101.5
2951.33	18871.3
2958.83	18812.2
2969.0	18772.3
2976.5	18770.7
2977.08	18650.1
2990.0	18612.3
3030.5	18389.3
3044.67	18365.2
3056.83	18243.2
3088.42	18099.3
3107.17	17989.6
3123.25	17838.5
3148.5	17822.8
3151.75	17647.9
3162.25	17533.1
3175.75	17489.4
3182.0	17381.3
3204.92	17210.3
3219.17	17115.7
3231.25	16960.8
3239.75	16806.9
